City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
350,vilyuchinsk,52.9306,158.4028,-3.85,77,4,2.98,RU,1733447406
351,mossel bay,-34.1831,22.146,17.64,74,100,2.09,ZA,1733447444
352,el nido,11.1858,119.3956,27.3,94,100,2.31,PH,1733447445
353,mehran,33.1222,46.1646,14.99,30,0,2.98,IR,1733447446
354,la'ie,21.6477,-157.9253,28.66,67,57,2.68,US,1733447447
355,balezino,57.9796,53.0106,-9.22,98,99,1.61,RU,1733447448
356,villa regina,-39.1,-67.0667,21.1,20,100,3.13,AR,1733447243
357,floro,61.5996,5.0328,5.98,75,100,7.72,NO,1733447450
358,arraial do cabo,-22.9661,-42.0278,24.07,93,99,2.5,BR,1733447451
359,manokwari,-0.8667,134.0833,28.78,69,100,2.37,ID,1733447452
